h	r	t
20626043700	0	761112
39101046846	0	720502
20519551	0	320104
20505882	0	712601
20563233	0	560517
33697235004	0	712201
4006390000000	0	714901
4713010000000	0	100613
20159719	0	320201
20550561	0	712102
20497798	0	320501
20374747	0	540210
20091712	0	760505
20526603	0	321303
20539085	0	320411
8850150000000	0	100111
20434076	0	590102
20392994	0	500901
20458140	0	321302
4901540000000	0	100205
20396916	0	500901
20548957	0	730718
20513320	0	760581
41348001311	0	300424
2110130000000	0	711305
41554690088	0	300604
20562502	0	751202
41554628647	0	300604
20351151	0	320510
20568498	0	320501
20558451	0	320501
20498764	0	530126
20458171	0	321302
71463014255	0	560311
20494698	0	760201
20554583	0	540206
20558550	0	540224
20546298	0	540218
39278618051	0	100426
20534028	0	540617
25784301020	0	530602
52500058333	0	110129
20116415	0	590102
20493646	0	760584
74570036004	0	120301
41778800881	0	712902
77330012591	0	100217
9415260000000	0	130111
4904650000000	0	300712
20538651	0	510539
71691095057	0	520226
20524012	0	760552
20513238	0	760552
20521615	0	320501
20558178	0	320501
20459918	0	520308
79801994665	0	520320
15000760854	0	560307
82228266017	0	560517
4901270000000	0	100311
20544850	0	510118
20373832	0	540209
20419103	0	750103
20487591	0	540211
20524050	0	760553
41554676709	0	300604
20526849	0	320403
71153665323	0	720502
20507039	0	320101
20565916	0	320501
20557867	0	720507
751530000000	0	760306
20544768	0	520142
20460884	0	520437
39725062253	0	730122
20546434	0	320201
20546403	0	320201
65300050667	0	530110
20513276	0	760170
20539382	0	760104
84501214319	0	100205
20564186	0	760111
20505936	0	731009
4713270000000	0	590603
20529048	0	760205
4970880000000	0	590204
5011400000000	0	730122
20561239	0	751202
20561543	0	751205
20561451	0	751201
20565091	0	540617
20562403	0	751203
20571337	0	140803
20514983	0	720501
4008500000000	0	530223
4891660000000	0	300603
20373696	0	540206
20571955	0	140803
20408053	0	560343
12058602518	0	720306
26333004911	0	500807
20523916	0	760516
20524043	0	760553
4718400000000	0	720501
65300051046	0	560103
20519834	0	320704
20356880	0	300418
20496623	0	740805
20076658	0	300101
20555320	0	712201
20556747	0	713102
20523923	0	760516
20523091	0	320104
20570507	0	720402
20566197	0	720404
20161453	0	320205
20494650	0	760140
20495497	0	760154
20100780	0	540202
20544591	0	520134
20556488	0	540218
20555405	0	712201
30986037103	0	720504
4718370000000	0	761116
3248140000000	0	300423
20545659	0	320402
20461492	0	760121
20352523	0	320404
20565312	0	760226
5010310000000	0	530105
20538521	0	760534
20556716	0	760165
20524593	0	760659
20544720	0	520144
20530907	0	740203
20562793	0	500538
8009400000000	0	520120
20423650	0	320201
20423476	0	320201
20513009	0	760535
41554618334	0	300604
11944906150	0	720508
20452827	0	540201
20532826	0	720226
20549862	0	760402
20452889	0	540206
20559724	0	760115
52742676708	0	500804
20523985	0	760556
4719360000000	0	760580
20383558	0	520314
20572044	0	320402
20459932	0	520311
20459840	0	520311
20301163	0	730705
41554683295	0	300604
20546960	0	760103
20569020	0	711702
20395414	0	300117
20559427	0	320501
20550158	0	320501
20228378	0	760631
20504052	0	500709
20559571	0	731302
26333007974	0	500806
16379130118	0	530114
20493936	0	760538
20405502	0	760502
20543662	0	320301
41554628562	0	300604
4716180000000	0	590519
20228347	0	760631
4901980000000	0	520504
20555139	0	320501
20553364	0	320402
45056819	0	470211
20434090	0	590104
20382001	0	540617
20521172	0	540617
20521165	0	540617
20370206	0	540606
20369781	0	540607
20393854	0	540617
20542023	0	540617
20521936	0	540617
20521912	0	540617
20488093	0	540617
20175313	0	560102
20565329	0	760226
70450113285	0	100515
20436544	0	320507
4908730000000	0	100503
20563387	0	730602
20522582	0	320502
20373917	0	540209
4971720000000	0	560339
20559588	0	760301
20559519	0	300709
47400130401	0	300803
20571962	0	140803
20571344	0	140803
20519599	0	320205
20572006	0	760653
4716770000000	0	720504
20570095	0	712802
80576080590	0	540109
20471521	0	712502
20087920	0	760214
20565671	0	540204
82228266284	0	560517
20565190	0	760226
8005990000000	0	520464
20568351	0	320402
15000026028	0	560401
71099006037	0	530114
20542955	0	740301
20562656	0	320409
20558994	0	320507
20565084	0	540617
20571238	0	140803
20571221	0	140803
20571627	0	560517
36000414110	0	720308
20521950	0	540617
20524135	0	540606
20524128	0	540606
20524142	0	540606
20524159	0	540606
20526535	0	321303
20388317	0	540617
20485269	0	730708
20543822	0	321302
20524777	0	760509
20091736	0	760505
41554513516	0	300603
20550189	0	320402
20514921	0	720303
45040726	0	470211
20545604	0	540101
71153664463	0	720502
20087968	0	760219
20532376	0	510428
20394738	0	300418
20549886	0	760402
20546779	0	740802
20561475	0	751202
20527273	0	540113
20553135	0	760308
20534967	0	320402
65300007739	0	300709
20533403	0	730310
20517625	0	510302
41554689945	0	300604
20457372	0	500319
20512873	0	540115
20545772	0	760183
20510107	0	760586
20433871	0	710803
50481507	0	530126
76174841213	0	730105
62338057620	0	530205
6665200000000	0	570206
20558321	0	540617
20390747	0	540615
41554616361	0	300604
20137045	0	500510
20521646	0	711103
20548926	0	730718
20565237	0	760226
20569167	0	711307
20543693	0	321304
20543686	0	321304
20557331	0	731302
20215460	0	130206
20123963	0	760614
20544188	0	540102
20506155	0	760507
41554683325	0	300604
28851030090	0	720402
93818004339	0	760506
93818004346	0	760506
20541194	0	570206
15000761639	0	560336
15000761400	0	560334
20543198	0	740504
20485245	0	730708
20229771	0	760631
20229764	0	760631
20570828	0	540204
71463040049	0	560518
20159665	0	320202
20519902	0	321003
20565428	0	712501
20519780	0	321003
20446000	0	321302
35496006601	0	720302
35496006403	0	720502
20530914	0	740402
82228266291	0	560517
20558574	0	540206
20436377	0	320402
20555160	0	320202
20247836	0	470207
4717910000000	0	500332
8801500000000	0	760103
20544294	0	320501
20391669	0	720106
82228266369	0	560517
6921640000000	0	510401
20459895	0	520310
20454456	0	300410
20448479	0	500323
20523794	0	510502
20550974	0	711201
15000765002	0	560334
15000761714	0	560322
20549633	0	710703
20527914	0	714010
41554692662	0	300606
44738102377	0	110705
20504076	0	500709
20428150	0	740807
20543174	0	740207
20569112	0	712201
20522445	0	540408
20569044	0	320402
20557164	0	320402
712067000000	0	550104
20527693	0	540101
4957590000000	0	540101
15000021283	0	560401
40508383069	0	760702
20565480	0	710703
20487560	0	540217
65300051053	0	560109
20076825	0	300101
4718470000000	0	590305
20568719	0	751101
20530709	0	760681
2270040000000	0	540113
20444075	0	760118
20519674	0	321308
20100360	0	540209
20373818	0	540209
20544164	0	540110
4717240000000	0	590502
20548643	0	320402
20557263	0	320508
20521561	0	320501
20494278	0	760553
20458263	0	320501
71153656765	0	720303
20548612	0	320501
4893530000000	0	760619
758913000000	0	720501
20539269	0	321004
41554613995	0	300604
20564384	0	320501
730522000000	0	500803
28851030137	0	720402
20543150	0	740207
20090890	0	760210
20457969	0	321101
20370176	0	540615
20524005	0	760557
71463014385	0	560311
20569129	0	711307
20543259	0	740104
20494902	0	540217
20555641	0	711305
20526580	0	321303
20526641	0	321303
20359485	0	500535
20089917	0	760409
26333004270	0	500806
20562717	0	730603
2200090000000	0	560116
82984258820	0	300501
82984258042	0	300501
9400590000000	0	300803
20369798	0	540607
4977620000000	0	720308
20559199	0	780301
4716050000000	0	100301
20537685	0	720118
20543471	0	540110
20513085	0	760549
20495046	0	540606
20493639	0	760226
20526689	0	321303
20564797	0	760706
4950480000000	0	510411
20493844	0	760305
20521141	0	540617
20531195	0	540617
6908330000000	0	530112
20543037	0	740104
20558109	0	320404
20499600	0	320402
20519360	0	320108
20228255	0	760631
20227715	0	760631
82228266031	0	560517
20514754	0	510101
20519803	0	321003
20467227	0	570308
20556020	0	760730
20493882	0	760517
20528706	0	510311
20565596	0	750106
4901830000000	0	100205
82228266093	0	560517
20493899	0	760630
20556976	0	320510
20539252	0	320402
20153366	0	730301
20532802	0	720226
74570146000	0	120301
20537524	0	720226
4717800000000	0	760687
82984258110	0	300501
89782000804	0	100102
65300011101	0	300709
65300011118	0	300709
41554628500	0	300604
20568924	0	320409
20530761	0	760402
2110030000000	0	713901
20493677	0	760214
20557805	0	760702
20561024	0	760734
20566128	0	320403
20555269	0	730716
20570521	0	731202
11797210046	0	712102
20537609	0	720209
20518196	0	540207
20554729	0	320507
20556440	0	320507
20550547	0	320502
20527068	0	540110
20521349	0	760552
4713870000000	0	713305
4719180000000	0	720501
20524814	0	760205
20560690	0	760302
20541729	0	760302
20519520	0	320108
37000005926	0	530302
20526757	0	321303
20521431	0	760553
20556686	0	760145
8410700000000	0	100109
20531188	0	540617
20553449	0	510512
34223097165	0	520459
20556136	0	760402
20531751	0	720306
8888060000000	0	720507
84902762013	0	720402
20543808	0	321302
20459833	0	520311
20089269	0	760409
20543211	0	740207
15000027063	0	560401
3321670000000	0	730145
20459741	0	520310
20548063	0	710301
20556662	0	760145
20526672	0	321303
71463032327	0	560322
20560010	0	510427
20523954	0	760516
20563226	0	560517
65300010944	0	300711
75272068386	0	520102
78895390032	0	110333
20569150	0	711307
20537333	0	720226
20547981	0	540206
20568627	0	750101
20405717	0	590504
20531782	0	720224
20534073	0	720136
20544928	0	520139
20494063	0	760675
41554689921	0	300604
41554690040	0	300604
20554484	0	760120
20457228	0	760119
20566210	0	720219
20559311	0	780301
26333007998	0	500807
20285029	0	320101
20494964	0	540606
20429102	0	760119
4712560000000	0	550718
20508906	0	320501
20400989	0	760950
20562748	0	320501
71153666085	0	720502
71153660335	0	720506
4904250000000	0	100516
20540289	0	590531
20547950	0	540209
30986037141	0	720508
39101046938	0	720410
75847490918	0	720501
40508761126	0	760162
20565282	0	760208
41554676617	0	300604
20544690	0	320501
20571191	0	751101
41554615968	0	300612
20566456	0	570308
20352721	0	320402
26333007912	0	500806
20571566	0	560517
20543372	0	570212
20553869	0	712102
20089245	0	760540
20397685	0	320404
20545055	0	710803
20525064	0	712102
4970630000000	0	500804
41554676693	0	300604
20529284	0	760503
20564568	0	500903
20522483	0	540408
35496001323	0	720509
20545406	0	540113
9557450000000	0	760507
89782010834	0	100201
20543167	0	740301
20153984	0	560322
20382506	0	520314
4906680000000	0	540104
65300050650	0	530110
20565909	0	320501
20561512	0	751101
20555887	0	510201
20460723	0	320501
39101046037	0	720502
41554696349	0	300602
20544751	0	520120
20561499	0	751101
3283840000000	0	540101
20544461	0	711901
20565732	0	540207
20424282	0	540108
20543242	0	740207
20514631	0	320510
4969130000000	0	590504
20546472	0	320201
4717630000000	0	761101
20546663	0	320501
20524616	0	760659
35496001811	0	720509
20560492	0	501002
4714450000000	0	760155
20506872	0	540112
20539344	0	540222
4719550000000	0	720504
20507114	0	320201
20519667	0	321308
20553340	0	711201
20532871	0	720226
20524197	0	540606
41554690163	0	300604
15000026042	0	560401
20351458	0	320402
2210080000000	0	590504
20554439	0	760578
8016040000000	0	100103
71099006044	0	530114
82228266079	0	560517
41554689938	0	300604
20565602	0	750102
3166930000000	0	300712
20561109	0	760734
20560737	0	760614
20519704	0	320704
20558543	0	540209
8005510000000	0	110114
64045276	0	500807
70950646009	0	510522
20360214	0	760589
20548018	0	540206
20449773	0	760640
82228266116	0	560517
4974030000000	0	100320
20444037	0	760555
20554873	0	720205
20571252	0	140803
4712870000000	0	100501
704436000000	0	780501
35496006953	0	720504
45064128	0	470211
4963170000000	0	760909
41554696424	0	300602
5010010000000	0	530105
20525613	0	540222
20494247	0	760629
20571986	0	320501
20562663	0	320501
20434267	0	540115
35496006809	0	720502
20228828	0	760631
20565749	0	510418
20153267	0	730301
6920060000000	0	720226
20438142	0	710101
20386320	0	720209
20411602	0	321101
1001160000000	0	760913
20555870	0	510411
20494773	0	760650
65300015086	0	560106
20459802	0	520311
35496007479	0	720314
20554002	0	320402
350730000000	0	590603
20563240	0	560517
51131641075	0	590204
20521127	0	540617
20561130	0	760707
20555832	0	711307
20055400	0	540201
20555696	0	711305
20506643	0	320501
35496007776	0	720502
4715380000000	0	730301
20153700	0	560306
4717410000000	0	300714
71463012220	0	560336
4960650000000	0	560518
82984258059	0	300501
20548056	0	711701
71153003507	0	720502
20568672	0	750101
20524715	0	760516
20559007	0	320501
20343590	0	320402
20432126	0	720209
20568528	0	731302
20443658	0	730312
20561420	0	751201
20545994	0	321004
20570705	0	320507
20561413	0	751201
20570057	0	320402
20570064	0	320501
20508968	0	320402
20315337	0	560109
20531737	0	320510
20563615	0	320501
20556990	0	320501
20383985	0	320202
26333006434	0	500807
41554680515	0	300612
20512828	0	540201
20571634	0	560517
41554687521	0	300606
2100260000000	0	760402
20374730	0	540210
20560980	0	760739
20512316	0	730708
20485276	0	730708
20523930	0	760516
20571276	0	140803
41554641523	0	300609
20542238	0	710704
41554680553	0	300612
20563202	0	560517
51135088128	0	720508
2340100000000	0	740105
20558390	0	730502
20552923	0	730602
20228439	0	760631
20550165	0	320501
20571641	0	560517
11797210039	0	712102
20560379	0	760201
3331300000000	0	300708
8887160000000	0	550612
75272068539	0	520102
76174841060	0	730105
41554616309	0	300605
20545093	0	320402
20544492	0	320501
20570743	0	320501
20570651	0	320402
20566715	0	320403
20563639	0	540104
20554460	0	760578
20564278	0	740105
20525040	0	712201
20450731	0	760577
20537302	0	720101
20555023	0	320402
20566364	0	751202
20391119	0	540212
20451172	0	520403
20561017	0	760734
20369811	0	540615
20525606	0	540224
20100797	0	540218
82228266192	0	560517
20531119	0	730708
4715540000000	0	720501
41554614619	0	300604
20569198	0	714901
20560447	0	730708
20519827	0	320704
20514747	0	510105
20513245	0	760170
20555153	0	320410
20506230	0	760517
20529482	0	760549
20571139	0	711402
20566111	0	320403
20555085	0	320501
20435929	0	760113
30986036076	0	720502
20571696	0	560513
20489281	0	730604
20509149	0	320402
20511951	0	540104
26333006380	0	500807
20546847	0	320501
4955600000000	0	530212
70501822326	0	300703
20525552	0	540206
20561093	0	760734
20252496	0	560340
20496500	0	540113
20554118	0	711201
26333006366	0	500807
20401214	0	720515
20485221	0	730708
20561215	0	751202
41554641905	0	300605
3165140000000	0	730122
20532536	0	760103
20425074	0	540101
20545512	0	540101
20561741	0	730610
